id,name,keywords
0d07,Blue Floral Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'blue', 'floral', 'with', 'eye', 'mask', 'eye mask', 'printed', 'print', 'cotton', '3/4', 'sleeves', 'v neck', 'premium', 'premium cotton', 'rapra', 'the', 'lable', 'rapra the lable']"
0d10,Cherry Red Floral Pleated Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'cherry', 'red', 'cherry red', 'floral', 'printed', 'print', 'pleated', 'v neck', '3/4', '3/4 sleeves', 'cotton', 'pajama', 'set', 'pajama set', 'eye', 'mask', 'eye mask']"
0d19,Dahalia Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'dahalia', 'v neck', 'half sleeves', 'half', 'sleeves', 'cream', 'rapra', 'the', 'lable', 'rapra the lable']"
0d22, Floral Block Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'creme', 'floral', 'block', 'printed', 'print ', 'floral print', 'v neck', '3/4', '3/4 sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0d2b,Forever  Floral Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'red', 'floral', 'pink', 'forever', 'printed', 'print', 'flower', 'v neck', 'half', '3/4', 'sleeves', '3/4 sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0d34,Vintage Floral Kaftan Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'navy blue', 'navy', 'blue', 'pink', 'floral', 'printed', 'print', 'vintahge', 'kaftan', 'kaftan set', 'cotton', 'v neck', '3/4', 'sleeves', '3/4 sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0d3d,Wine Lily Kaftan Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'wine', 'lily', 'kaftan', 'kaftan set', 'v neck', '3/4 ', '3/4 sleeves', 'white', 'printed', 'print', 'floral print', 'rapra', 'the', 'lable', 'rapra the lable']"
0d46,Aster Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'aster', 'sea green', 'green', 'lapel', 'collar', 'half', 'sleeves', 'half sleeves', 'printed', 'print', 'white', 'rapra', 'the', 'lable', 'rapra the lable']"
0d4f,Beach Day Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'peach', 'pink', 'beach', 'day', 'set', 'lapel', 'collar', '3/4 sleeves', '3/4', 'rapra', 'the', 'lable', 'rapra the lable']"
0d58,Candy Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'blue', 'sky blue', 'sky', 'candy', 'printed', 'print', 'cotton', 'lapel ', 'collar', '3/4', '3/4 sleeves', 'candy print', 'rapra', 'the', 'lable', 'rapra the lable']"
0d61,Mini Husky Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'mini', 'dusky', 'dog', 'printed', 'print', 'husky print', 'dog print', 'blue', 'sky blue', 'half ', 'sleeves', 'half sleeves', 'lapel', 'collare', 'rapra', 'the', 'lable', 'rapra the lable']"
0d6a,Flying Balloo Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'flying', 'balloo', 'printed', 'print', 'blue', 'sky blue', 'light blue', '3/4', '3/4 sleeves', 'lapel ', 'lapel collar', 'collar', 'rapra', 'the', 'lable', 'rapra the lable']"
0d73,Pizza Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'pizza', 'printed', 'print', 'blue', 'half', 'sleeves', 'half sleeves', 'lapel', 'collar', 'lapel collar', 'rapra', 'the', 'lable', 'rapra the lable']"
0d7c,Hello Sunshine Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'blue', 'sky bule', 'sky', 'hello', 'sunshine', 'lapel', 'collar', '3/4', 'sleeves', '3/4 sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0d85,Kitty Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'kitty', 'hey', 'hey kitty', 'printed', 'print', 'blue', 'half', 'sleeves', 'lapel', 'collar', 'rapra', 'the', 'lable', 'rapra the lable']"
0d8e,Honey Bee Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'honey', 'bee', 'printed', 'print', 'black', 'lapel', 'collar', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0d97,Layla Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'layla', 'printed', 'print', 'floral', 'black', 'sleeves', 'lapel', 'collar', 'rapra', 'the', 'lable', 'rapra the lable', 'half']"
0da0,Peach Blossom Floral Print Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'peach', 'blossom', 'floral', 'printed', 'print', 'black', 'lapel', 'collar', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0da9,Popcorn Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'popcorn', 'printed', 'print', 'blue', 'half', 'sleeves', 'lapel', 'collar', 'sky', 'sky blue', 'light', 'light blue', 'rapra', 'the', 'lable', 'rapra the lable']"
0db2,Puppies Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'white', 'puppies', 'dog', 'printed', 'print', 'lapel', 'collar', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0dbb,Sushi Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'beige', 'sushi', 'printed', 'print', 'lapel', 'collar', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0dc4,Flamingo Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'pink', 'flamingo', 'swan', 'printed', 'print', 'lapel', 'collar', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0dcd,Unicorn And Rainbow Printed Night Suit With Eye Mask,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'lylac', 'unicorn', 'and', 'rainbow', 'printed', 'print', 'lapel ', 'collar', 'half ', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0dd6,90's Kid Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', ""90's"", '90', 'kids', 'printed', 'print', 'black', 'tshirt', 't-shirt', 'round ', 'neck', 'half', 'sleeves']"
0ddf,Abstract Print Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'black', 'multicolour', 'multicolor', 'abstract', 'print', 'printed', 'round ', 'neck', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0de8,Back To School Pajama Set ,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'black', 'cotton', 'back', 'to ', 'school', 'printed', 'print', 'lapel', 'collar', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0df1,Batman Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'batman', 'white', 'black', 'round', 'neck', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0dfa,Beer Belly Pajama Set,"['women', 'womens', 'girl', 'girls', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'black', 't-shit', 'tshirt', 'belly', 'printed', 'print', 'round', 'neck', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0e03,Bella Ciao Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'white', 'black', 'bella ciao', 'money', 'heist ', 'round', 'neck', 'half ', 'sleeves', 'printed', 'print', 'rapra', 'the', 'lable', 'rapra the lable']"
0e0c,Better Together Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'blue', 'white', 'sky', 'better', 'together', 'round', 'neck', 'half ', 'sleeves', 'tshirt', 't0shirt', 'rapra', 'the', 'lable', 'rapra the lable']"
0e15,Black Keyboard Printed Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'black', 'keyboard', 'printed', 'print', 'round', 'neck', 'hal', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0e1e,Brewry Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'brewry', 'printed', 'print', 'yellow', 'black', 'round ', 'neck', 'half', 'sleeves', 'rapra', 'the', 'lable', 'rapra the lable']"
0e27,Camoflauge Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'camoflauge', 'print', 'printed', 'black', 'army ', 'green', 'round', 'neck', 'half ', 'sleeves', 'camo', 'camo print', 'rapra', 'the', 'lable', 'rapra the lable']"
0e30,Chemistry Pajama Set,"['men', 'mens', 'boy', 'boys', 'gents', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'design', 'graphic', 'plain', 'casual', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'shoe', 'shoes', 'footwear', 'footwears', 'night suit', 'night', 'suit', 'comfortable', 'lounge wear', 'pajama set', 'pajama', 'pyjama', ' pyjama set', ' cotton', ' premium cotton', 'eye', ' mask', 'eye mask', 'blue', 'chemestry', 'shirt', 'lapel', 'collar', 'half', 'sleeves', 'printed', 'print', 'rapra', 'the', 'lable', 'rapra the lable']"
